area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed,review_completed,Name.Status,Referred.iNaturalist.Id,Referred.iNaturalist.Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ssi,Orchidaceae,Platanthera transversa,Platanthera transversa,HJ Mt Tuam 1980.,,,,remaining,accepted,355392,Platanthera transversa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,transversa,,
ssi,Orchidaceae,Platanthera unalascensis,Platanthera unalascensis,"Grassy, open places, dry coniferous forests.",,,,remaining,accepted,840638,Platanthera unalascensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,unalascensis,,
ssi,Orchidaceae,Spiranthes romanzoffiana,Spiranthes romanzoffiana,"Open, grassy places and parklands.",,,,remaining,accepted,50743,Spiranthes romanzoffiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Spiranthes,romanzoffiana,,
ssi,Orobanchaceae,Aphyllon californicum ssp. californicum,Aphyllon californicum californicum,"Parasitic on Grindelia, usually near shore line.",,,,remaining,accepted,802465,Aphyllon californicum californicum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Aphyllon,californicum,Aphyllon californicum californicum,
ssi,Orobanchaceae,Aphyllon purpureum,Aphyllon purpureum,Parasitic on Sedum and occasionally on Lithophragma.,,,,remaining,accepted,739040,Aphyllon purpureum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Aphyllon,purpureum,,
ssi,Orobanchaceae,Bellardia viscosa,Bellardia viscosa,"Roadsides, farm fields, pasture.",,,,remaining,accepted,537967,Bellardia viscosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Rhinantheae,Bellardia,viscosa,,
ssi,Orobanchaceae,Castilleja attenuata,Castilleja attenuata,"Open, grassy bluffs.",,,,remaining,accepted,49341,Castilleja attenuata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,attenuata,,
ssi,Orobanchaceae,Castilleja hispida,Castilleja hispida,Grassy bluffs and ledges.,,,,remaining,accepted,128204,Castilleja hispida,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,hispida,,
ssi,Orobanchaceae,Castilleja miniata var. dixonii,Castilleja miniata dixonii,"TRA claim from Brackman Island, no voucher found.",,,,remaining,accepted,234941,Castilleja miniata dixonii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,miniata,,Castilleja miniata dixonii
ssi,Orobanchaceae,Castilleja victoriae,Castilleja victoriae,Newcombe Mt Tuam 1923.,,,,remaining,accepted,160227,Castilleja victoriae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Castilleja,victoriae,,
ssi,Orobanchaceae,Kopsiopsis hookeri,Kopsiopsis hookeri,ICS location? McDonald north slope Mt Erskin iNaturalist observation 2020. Kings Rd iNaturalist observation 2020.,,,,remaining,accepted,77611,Kopsiopsis hookeri,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Kopsiopsis,hookeri,,
ssi,Orobanchaceae,Rhinanthus minor ssp. groenlandicus,Rhinanthus groenlandicus,Meadows and grassy fields.,,,,remaining,unaccepted,1047010,Rhinanthus groenlandicus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Rhinantheae,Rhinanthus,groenlandicus,,
ssi,Orobanchaceae,Triphysaria pusilla,Triphysaria pusilla,"Meadows, weedy lawns.",,,,remaining,accepted,57276,Triphysaria pusilla,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Pedicularideae,Triphysaria,pusilla,,
ssi,Papaveraceae,Dicentra formosa,Dicentra formosa,"Moist roadside, Blackburn Road. HJ,TRA,RDB.",,,,remaining,accepted,51048,Dicentra formosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Dicentreae,Dicentra,formosa,,
ssi,Papaveraceae,Eschscholzia californica ssp. californica,Eschscholzia californica californica,Roadsides and waste ground.,,,,remaining,accepted,48224,Eschscholzia californica californica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,Eschscholzieae,Eschscholzia,californica,Eschscholzia californica californica,
ssi,Papaveraceae,Meconella oregana,Meconella oregana,"Maslovat Mt Tuam 2010, 2012.",,,,remaining,accepted,77970,Meconella oregana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,Platystemoneae,Meconella,oregana,,
ssi,Papaveraceae,Papaver somniferum,Papaver somniferum,Occasional escapee from cultivation.,,,,remaining,accepted,78346,Papaver somniferum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,Papavereae,Papaver,somniferum,,
ssi,Phrymaceae,Erythranthe alsinoides,Erythranthe alsinoides,Grassy bluffs and ledges.,,,,remaining,accepted,771843,Erythranthe alsinoides,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,alsinoides,,
ssi,Phrymaceae,Erythranthe guttata,Erythranthe guttata,"Seepy spots on grassy bluffs, occasionally roadside ditches.",,,,remaining,accepted,470643,Erythranthe guttata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,guttata,,
ssi,Phrymaceae,Erythranthe moschata,Erythranthe moschata,"Ponds, ditches with standing water.",,,,remaining,accepted,453644,Erythranthe moschata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,moschata,,
ssi,Phrymaceae,Erythranthe nasuta,Erythranthe nasuta,Benedict end of Isabella Road 1990.,,,,remaining,accepted,545973,Erythranthe nasuta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,nasuta,,
ssi,Phrymaceae,Erythranthe ptilota,Erythranthe ptilota,TRA Booth Canal 1955.,,,,remaining,accepted,771908,Erythranthe ptilota,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,ptilota,,
ssi,Phrymaceae,Erythranthe sookensis,Erythranthe sookensis,GD 5.5 km SE of Ganges 1976.,not in FPNW2,,,remaining,unknown,,,,,,,,,,,,,,,,,,,,
ssi,Pinaceae,Abies grandis,Abies grandis,Moist lowland forest; locally common.,,,,remaining,accepted,63690,Abies grandis,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Abietoideae,,Abies,grandis,,
ssi,Pinaceae,Picea sitchensis,Picea sitchensis,"Very rare, south east shore line forest.",,,,remaining,accepted,68131,Picea sitchensis,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Pinoideae,,Picea,sitchensis,,
ssi,Pinaceae,Pinus contorta var. contorta,Pinus contorta contorta,"Dry, south exposed woodlands, dry north slopes",,,,remaining,accepted,80130,Pinus contorta contorta,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Pinoideae,,Pinus,contorta,,Pinus contorta contorta
ssi,Pinaceae,Pinus monticola,Pinus monticola,Absent from lowland forest. Occasional on high elevation plateau Mt Bruce to Mt Tuam.,,,,remaining,accepted,68084,Pinus monticola,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Pinoideae,,Pinus,monticola,,
ssi,Pinaceae,Pseudotsuga menziesii,Pseudotsuga menziesii menziesii,Moist to dry areas; generally distributed throughout the forested areas.,,,,remaining,accepted,48256,Pseudotsuga menziesii,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Pinoideae,,Pseudotsuga,menziesii,,
ssi,Pinaceae,Tsuga heterophylla,Tsuga heterophylla,"Upland, north facing slopes; common. Very rare on south slopes and mesic lowland forest.",,,,remaining,accepted,48254,Tsuga heterophylla,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Abietoideae,,Tsuga,heterophylla,,
ssi,Plantaginaceae,Callitriche heterophylla var. bolanderi,Callitriche heterophylla bolanderi,"TRA Mitchel Lake, Cusheon Lake1957.",,,,remaining,accepted,60158,Callitriche heterophylla bolanderi,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,heterophylla,Callitriche heterophylla bolanderi,
ssi,Plantaginaceae,Callitriche palustris,Callitriche palustris,TRA Mitchell Lake date?- no voucher at Uvic,,,,remaining,accepted,75937,Callitriche palustris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Callitricheae,Callitriche,palustris,,
ssi,Plantaginaceae,Collinsia grandiflora,Collinsia grandiflora,"Open, grassy bluffs.",,,,remaining,accepted,76409,Collinsia grandiflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,grandiflora,,
ssi,Plantaginaceae,Collinsia parviflora,Collinsia parviflora,"Open, grassy bluffs.",,,,remaining,accepted,59013,Collinsia parviflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,parviflora,,
ssi,Plantaginaceae,Cymbalaria muralis,Cymbalaria muralis,TRA Beaver Point date?,,,,remaining,accepted,55727,Cymbalaria muralis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Cymbalaria,muralis,,
ssi,Plantaginaceae,Digitalis purpurea,Digitalis purpurea,"Roadsides, waste places, logged ground.",,,,remaining,accepted,53983,Digitalis purpurea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Digitalideae,Digitalis,purpurea,,
ssi,Plantaginaceae,Gratiola ebracteata,Gratiola ebracteata,ICS claim - no voucher found.,,,,remaining,accepted,77300,Gratiola ebracteata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Gratioleae,Gratiola,ebracteata,,
ssi,Plantaginaceae,Gratiola neglecta,Gratiola neglecta,ICS claim - no voucher found.,,,,remaining,accepted,77301,Gratiola neglecta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Gratioleae,Gratiola,neglecta,,
ssi,Plantaginaceae,Limosella aquatica,Limosella aquatica,DPW St Marys Lake date? voucher location?,,,,remaining,accepted,59016,Limosella aquatica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Scrophulariaceae,,Limoselleae,Limosella,aquatica,,
ssi,Plantaginaceae,Linaria dalmatica,Linaria dalmatica,lCS & RDB location? Dates? Canvasback Place iNaturalist report 2020.,,,,remaining,accepted,77776,Linaria dalmatica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Linaria,dalmatica,,
ssi,Plantaginaceae,Linaria purpurea,Linaria purpurea,Garden escapee.,,,,remaining,accepted,77778,Linaria purpurea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Linaria,purpurea,,
ssi,Plantaginaceae,Linaria vulgaris,Linaria vulgaris,TRA Fulford,,,,remaining,accepted,50790,Linaria vulgaris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Linaria,vulgaris,,
ssi,Plantaginaceae,Plantago coronopus,Plantago coronopus,AC Ruckle Park 2010.,,,,remaining,accepted,58960,Plantago coronopus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Plantagineae,Plantago,coronopus,,
ssi,Plantaginaceae,Plantago elongata,Plantago elongata,"Grassy bluffs, rocky shoreline ledges.",,,,remaining,accepted,58229,Plantago elongata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Plantagineae,Plantago,elongata,,
ssi,Plantaginaceae,Plantago lanceolata,Plantago lanceolata,"Lawns, waste ground, cultivated ground.",,,,remaining,accepted,53178,Plantago lanceolata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Plantagineae,Plantago,lanceolata,,
ssi,Plantaginaceae,Plantago major,Plantago major,"Lawns, roadsides and disturbed ground.",,,,remaining,accepted,58961,Plantago major,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Plantagineae,Plantago,major,,
ssi,Plantaginaceae,Plantago maritima,Plantago maritima,Rocky shoreline and salt marshes.,,,,remaining,accepted,68543,Plantago maritima,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Plantagineae,Plantago,maritima,,
ssi,Plantaginaceae,Tonella tenella,Tonella tenella,"Open, rocky slopes above Sansum Narrows GD & FL. Also known from Maple Mountain, Mary Vine Creek, Sooke and talus and rocky bluffs above Elwah River, Olympic Peninsula.",,,,remaining,accepted,79369,Tonella tenella,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Tonella,tenella,,
ssi,Plantaginaceae,Veronica americana,Veronica americana,"Standing water in ditches, fens and ponds",,,,remaining,accepted,57277,Veronica americana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,americana,,
ssi,Plantaginaceae,Veronica arvensis,Veronica arvensis,"Waste ground, grassy bluffs, disturbed ground",,,,remaining,accepted,55748,Veronica arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,arvensis,,
ssi,Plantaginaceae,Veronica officinalis,Veronica officinalis,Roadsides and disturbed fields.,,,,remaining,accepted,129020,Veronica officinalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,officinalis,,
ssi,Plantaginaceae,Veronica peregrina var. xalapensis,Veronica peregrina xalapensis,"Meadows, dirt roads, vernal wet spots.",,,,remaining,accepted,491173,Veronica peregrina xalapensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,peregrina,Veronica peregrina xalapensis,
ssi,Plantaginaceae,Veronica persica,Veronica persica,"TRA Ganges, date?",,,,remaining,accepted,55666,Veronica persica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,persica,,
ssi,Plantaginaceae,Veronica scutellata,Veronica scutellata,"Fens, pond edges.",,,,remaining,accepted,61112,Veronica scutellata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,scutellata,,
ssi,Plantaginaceae,Veronica serpyllifolia,Veronica serpyllifolia,"Moist meadows, wet ground and disturbed sites.",,,,remaining,accepted,55749,Veronica serpyllifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Veroniceae,Veronica,serpyllifolia,,
ssi,Plumbaginaceae,Armeria maritima ssp. californica,Armeria maritima californica,Anderson 1896 Chain Islands.,,,,remaining,accepted,60739,Armeria maritima californica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Plumbaginaceae,,Limonieae,Armeria,maritima,Armeria maritima californica,
ssi,Poaceae,Achnatherum lemmonii ssp. lemmonii,Eriocoma lemmonii lemmonii,"Open, grassy south facing bluffs",,,,remaining,unaccepted,1220756,Eriocoma lemmonii lemmonii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Stipeae,Eriocoma,lemmonii,Eriocoma lemmonii lemmonii,
ssi,Poaceae,Agrostis capillaris,Agrostis capillaris,Meadow and pasture throughou.,,,,remaining,accepted,75312,Agrostis capillaris,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,capillaris,,
ssi,Poaceae,Agrostis exarata,Agrostis exarata,Roadsides and fields.,,,,remaining,accepted,59088,Agrostis exarata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,exarata,,
ssi,Poaceae,Agrostis gigantea,Agrostis gigantea,"Lawns, fields and roadsides.",,,,remaining,accepted,75314,Agrostis gigantea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,gigantea,,
ssi,Poaceae,Agrostis microphylla,Agrostis microphylla,Roadside and at salt springs. TRA Beaver Point.,,,,remaining,accepted,60277,Agrostis microphylla,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,microphylla,,
ssi,Poaceae,Agrostis pallens,Agrostis pallens,"Dry upland pasture, roadsides.",,,,remaining,accepted,52692,Agrostis pallens,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,pallens,,
ssi,Poaceae,Agrostis scabra,Agrostis scabra,"Fens and bogs. HJ Mt Bruce, Mt Tuam, Lake Maxwell.",,,,remaining,accepted,75319,Agrostis scabra,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,scabra,,
ssi,Poaceae,Aira caryophyllea,Aira caryophyllea,"Open bluffs and grassy slopes, particularly where disturbed.",,,,remaining,accepted,52694,Aira caryophyllea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Aira,caryophyllea,,
ssi,Poaceae,Aira praecox,Aira praecox,"Open bluffs and grassy slopes, particularly where disturbed.",,,,remaining,accepted,61058,Aira praecox,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Aira,praecox,,
ssi,Poaceae,Alopecurus aequalis,Alopecurus aequalis,Sphagnum lake shore east of Bruce Peak HJ 1979.,,,,remaining,accepted,75381,Alopecurus aequalis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Alopecurus,aequalis,,
ssi,Poaceae,Alopecurus carolinianus,Alopecurus carolinianus,"Mt Maxwell seepage area, McEwan.",,,,remaining,accepted,75382,Alopecurus carolinianus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Alopecurus,carolinianus,,
ssi,Poaceae,Alopecurus geniculatus,Alopecurus geniculatus,"TRA Walker Hook, Ganges, Mt Tuam.",,,,remaining,accepted,71140,Alopecurus geniculatus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Alopecurus,geniculatus,,
ssi,Poaceae,Alopecurus pratensis,Alopecurus pratensis,Wet meadows and fields. ICS Booth Canal. TRA Mt Tuam.,,,,remaining,accepted,71141,Alopecurus pratensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Alopecurus,pratensis,,
ssi,Poaceae,Anthoxanthum odoratum,Anthoxanthum odoratum,"Grassy bluffs, dry fields, roadsides throughout.",,,,remaining,accepted,75475,Anthoxanthum odoratum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Anthoxanthum,odoratum,,
ssi,Poaceae,Apera interrupta,Apera interrupta,Darbyshire Mt Bruce 1983.,,,,remaining,accepted,75486,Apera interrupta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Apera,interrupta,,
ssi,Poaceae,Arrhenatherum elatius,Arrhenatherum elatius,"Dry meadows, farm fields and roadside,",,,,remaining,accepted,75583,Arrhenatherum elatius,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Arrhenatherum,elatius,,
ssi,Poaceae,Avena sativa,Avena sativa,Occasionally introduced by highways.,,,,remaining,accepted,57156,Avena sativa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Avena,sativa,,
ssi,Poaceae,Bromus commutatus,Bromus commutatus,"Lomer, Douglas, Penny Mt Erskine 2002.",,,,remaining,accepted,75900,Bromus commutatus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,commutatus,,
ssi,Poaceae,Bromus diandrus,Bromus diandrus,"Roadside, grassy bluffs, disturbed ground.",,,,remaining,accepted,52702,Bromus diandrus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,diandrus,,
ssi,Poaceae,Bromus hordeaceus,Bromus hordeaceus,"Bluffs, roadside and waste ground.",,,,remaining,accepted,52703,Bromus hordeaceus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,hordeaceus,,
ssi,Poaceae,Bromus inermis,Bromus inermis,"Roadside, disturbed ground.",,,,remaining,accepted,75903,Bromus inermis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,inermis,,
ssi,Poaceae,Bromus pacificus,Bromus pacificus,ICS collection Roberts lake. TRA Southey Point.,,,,remaining,accepted,159470,Bromus pacificus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,pacificus,,
ssi,Poaceae,Bromus sitchensis,Bromus sitchensis,Var. aleutensis and marginatus,,,,remaining,accepted,75912,Bromus sitchensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,sitchensis,,
ssi,Poaceae,Bromus sitchensis var. aleutensis,Bromus sitchensis aleutensis,"Forest edges, bluffs, roadsides. Ganges RDB",,,,remaining,accepted,239682,Bromus sitchensis aleutensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,sitchensis,,Bromus sitchensis aleutensis
ssi,Poaceae,Bromus sitchensis var. carinatus,Bromus carinatus,"Shoreline bluffs, roadsides and waste places. LEP report var. marginatus (Neese ex Steud.) B. Boivin from Mt Tuam.",,,,remaining,unaccepted,52700,Bromus carinatus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,carinatus,,
